transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN06323,U06323,19,Male,7.32,0.51,1.77,2.94,4.19,209,127,8.42,Medium,Yes,Moderate,1
TXN06324,U06324,18,Other,10.02,0.54,5.77,1.6,3.05,147,223,11.56,High,Yes,Severe,1
TXN06325,U06325,20,Other,10.8,4.3,4.08,5.26,4.59,274,164,11.88,Low,Yes,Moderate,1
TXN06326,U06326,21,Female,7.51,0.5,2.71,3.95,7.15,187,191,10.43,High,No,Mild,0
TXN06327,U06327,20,Female,8.52,4.3,3.51,5.13,3.87,240,112,10.16,High,No,Severe,1
TXN06328,U06328,29,Female,9.97,0.6,4.95,5.64,6.29,226,218,12.12,High,Yes,Severe,1
TXN06329,U06329,33,Other,11.4,5.9,4.69,4.8,3.0,332,251,12.38,High,No,Severe,1
TXN06330,U06330,35,Other,7.15,0.89,5.14,5.41,4.02,137,81,7.94,Medium,Yes,Moderate,1
TXN06331,U06331,27,Female,6.5,3.74,1.23,4.97,7.98,176,188,9.05,High,Yes,Mild,0
TXN06332,U06332,26,Female,7.72,1.74,1.79,2.56,4.28,225,130,10.06,Medium,Yes,Mild,0
TXN06333,U06333,27,Female,5.97,0.65,1.34,1.1,6.94,240,101,8.52,High,No,Mild,0
TXN06334,U06334,21,Male,8.03,3.76,3.94,5.56,5.71,96,115,9.52,High,No,Moderate,1
TXN06335,U06335,35,Male,10.45,2.88,3.55,5.07,5.41,145,119,11.42,Low,Yes,Moderate,1
TXN06336,U06336,25,Other,9.04,3.47,3.63,1.97,3.48,120,149,10.47,Medium,Yes,Moderate,1
TXN06337,U06337,34,Female,9.84,2.74,2.17,5.52,3.03,110,227,11.5,High,No,Moderate,1
TXN06338,U06338,31,Male,3.8,2.02,4.75,2.2,4.04,155,178,6.02,High,Yes,Mild,0
TXN06339,U06339,33,Other,9.11,3.77,4.09,3.63,5.47,247,136,11.76,High,Yes,Moderate,1
TXN06340,U06340,34,Female,8.56,3.37,5.81,2.62,3.0,321,237,9.63,High,No,Severe,1
TXN06341,U06341,19,Male,7.56,2.78,2.44,4.53,3.84,97,85,9.52,High,No,Mild,0
TXN06342,U06342,27,Female,8.31,5.74,3.79,2.56,3.32,246,189,8.96,High,No,Severe,1
TXN06343,U06343,25,Other,10.99,4.5,5.47,1.18,4.8,172,101,12.95,High,No,Severe,1
TXN06344,U06344,25,Other,11.43,3.21,4.27,1.08,5.94,318,199,14.12,High,Yes,Severe,1
TXN06345,U06345,27,Male,11.4,1.18,1.74,1.47,3.03,135,213,12.07,Low,No,Moderate,1
TXN06346,U06346,32,Other,5.33,0.81,1.34,3.81,5.25,108,113,6.62,Low,No,,0
TXN06347,U06347,22,Male,9.74,3.96,1.67,2.55,3.06,103,211,12.72,Medium,Yes,Moderate,1
TXN06348,U06348,34,Other,7.75,4.4,3.71,2.86,6.49,150,115,9.57,High,No,Moderate,1
TXN06349,U06349,32,Other,4.36,5.68,6.28,5.83,4.61,262,117,5.75,Low,Yes,Severe,1
TXN06350,U06350,23,Male,7.55,1.04,4.42,0.63,3.85,291,213,10.0,Medium,Yes,Moderate,1
TXN06351,U06351,20,Other,4.87,2.45,3.1,2.54,6.33,155,146,7.76,High,Yes,,0
TXN06352,U06352,32,Other,9.11,4.47,1.76,3.05,4.09,247,204,11.64,Low,Yes,Moderate,1
TXN06353,U06353,35,Male,3.81,2.9,2.74,0.55,7.99,165,155,6.74,High,Yes,,0
TXN06354,U06354,34,Male,4.0,5.8,2.79,1.81,5.15,133,117,6.46,Low,No,Severe,1
TXN06355,U06355,24,Other,4.77,2.37,3.8,5.12,4.75,245,132,5.37,Medium,Yes,,0
TXN06356,U06356,31,Female,10.88,4.52,3.39,0.96,4.79,222,170,12.72,Low,Yes,Moderate,1
TXN06357,U06357,33,Other,6.8,2.73,4.05,1.9,5.7,317,187,9.0,Medium,Yes,Moderate,1
TXN06358,U06358,29,Female,9.79,2.71,4.91,3.52,4.68,266,79,12.06,High,Yes,Moderate,1
TXN06359,U06359,21,Female,7.05,3.96,3.02,4.2,7.81,65,100,8.11,Low,Yes,Mild,0
TXN06360,U06360,30,Male,6.54,0.69,4.11,5.27,5.17,108,182,9.22,Medium,No,Mild,0
TXN06361,U06361,31,Male,7.65,5.05,4.08,3.22,6.4,209,128,9.23,Low,Yes,Moderate,1
TXN06362,U06362,21,Female,9.41,3.93,5.3,5.09,5.5,180,91,10.53,Low,Yes,Moderate,1
TXN06363,U06363,25,Male,3.2,3.49,2.3,5.83,5.95,76,45,5.61,Low,Yes,Mild,0
TXN06364,U06364,28,Female,8.82,4.88,3.43,4.79,4.85,309,219,10.12,High,No,Moderate,1
TXN06365,U06365,21,Other,9.3,5.82,2.36,2.43,4.51,229,102,10.53,Medium,Yes,Moderate,1
TXN06366,U06366,18,Other,10.72,3.3,4.19,5.75,3.0,347,144,12.18,Low,Yes,Severe,1
TXN06367,U06367,21,Female,10.04,6.0,3.76,0.51,3.5,345,177,12.9,Medium,Yes,Severe,1
TXN06368,U06368,34,Male,11.51,5.67,4.8,0.78,5.31,190,117,12.88,Medium,Yes,Moderate,1
TXN06369,U06369,29,Female,5.75,1.82,3.73,4.55,5.27,159,60,7.79,Low,No,,0
TXN06370,U06370,27,Other,5.09,3.95,2.48,5.59,7.39,35,30,7.55,High,No,,0
TXN06371,U06371,20,Other,10.24,2.85,5.89,3.96,5.98,315,106,11.16,Low,Yes,Severe,1
TXN06372,U06372,27,Other,10.08,3.2,3.01,3.38,5.75,256,163,11.85,High,Yes,Severe,1
TXN06373,U06373,34,Female,3.14,1.21,1.34,0.75,4.97,115,134,5.41,High,Yes,,0
TXN06374,U06374,26,Female,4.63,5.04,2.82,0.93,6.28,95,210,6.64,Low,Yes,Moderate,1
TXN06375,U06375,30,Other,10.19,2.39,4.55,3.61,3.92,153,96,12.37,Medium,No,Severe,1
TXN06376,U06376,21,Other,9.33,2.07,5.52,1.6,3.0,140,110,10.41,Medium,Yes,Severe,1
TXN06377,U06377,29,Other,7.09,2.23,1.83,4.33,4.46,135,134,9.47,High,No,Mild,0
TXN06378,U06378,28,Male,6.29,2.43,3.06,1.31,3.21,90,197,8.01,Low,No,Moderate,1
TXN06379,U06379,23,Female,4.55,5.63,4.29,2.09,4.69,242,180,5.45,High,No,Moderate,1
TXN06380,U06380,26,Male,10.15,4.44,3.97,3.0,4.84,166,197,12.51,Medium,Yes,Moderate,1
TXN06381,U06381,25,Male,9.16,0.67,5.3,3.04,3.0,221,206,11.6,Low,No,Severe,1
TXN06382,U06382,34,Male,4.23,3.32,2.5,1.98,6.39,33,160,6.33,Low,No,,0
TXN06383,U06383,22,Female,10.44,4.45,4.66,0.59,6.42,140,78,12.8,Low,Yes,Moderate,1
TXN06384,U06384,25,Female,5.22,3.46,1.64,2.14,6.34,126,150,6.73,Low,No,,0
TXN06385,U06385,25,Female,11.12,5.98,4.85,1.51,6.93,110,218,11.66,Low,No,Moderate,1
TXN06386,U06386,31,Female,8.14,1.97,3.35,4.84,5.26,303,155,9.28,High,No,Severe,1
TXN06387,U06387,22,Male,8.84,4.44,1.66,2.94,5.67,253,76,11.72,Low,Yes,Moderate,1
TXN06388,U06388,31,Female,9.97,4.85,2.76,2.36,4.95,267,208,10.73,Medium,Yes,Severe,1
TXN06389,U06389,31,Male,5.35,4.67,5.21,2.7,5.29,233,213,6.23,High,No,Moderate,1
TXN06390,U06390,27,Female,9.55,4.56,4.06,5.94,5.47,268,230,12.34,Medium,No,Moderate,1
TXN06391,U06391,34,Male,3.56,5.72,5.43,1.1,3.99,220,219,5.85,Medium,No,Moderate,1
TXN06392,U06392,31,Male,8.93,3.61,6.34,5.79,3.0,173,246,11.07,High,Yes,Severe,1
TXN06393,U06393,31,Other,11.68,3.16,4.43,2.07,5.17,250,96,14.12,Medium,Yes,Moderate,1
TXN06394,U06394,25,Male,11.39,5.34,5.13,1.79,4.51,254,195,12.15,Low,Yes,Moderate,1
TXN06395,U06395,20,Male,7.13,3.86,3.62,2.06,5.15,173,57,8.98,Low,No,Mild,0
TXN06396,U06396,23,Male,10.74,0.65,2.87,2.64,3.0,306,229,13.15,Medium,Yes,Severe,1
TXN06397,U06397,19,Female,6.73,0.66,4.72,5.29,5.4,56,87,8.04,High,Yes,Mild,0
TXN06398,U06398,21,Other,7.23,1.83,4.73,2.69,5.84,272,229,8.97,Low,Yes,Moderate,1
TXN06399,U06399,22,Male,7.52,2.1,3.24,4.14,5.38,198,124,8.2,High,No,Moderate,1
TXN06400,U06400,28,Female,6.74,2.58,2.74,2.91,6.67,55,122,9.49,Medium,Yes,Mild,0
TXN06401,U06401,30,Other,8.37,1.02,6.05,1.64,3.0,288,171,9.23,Medium,Yes,Severe,1
TXN06402,U06402,31,Female,8.96,3.72,3.32,5.7,4.91,222,174,11.0,High,Yes,Moderate,1
TXN06403,U06403,35,Other,4.57,4.93,2.88,5.02,3.0,154,152,6.31,High,No,Severe,1
TXN06404,U06404,19,Male,5.61,3.61,3.5,3.15,5.45,80,93,6.35,Low,Yes,,0
TXN06405,U06405,29,Female,6.21,4.64,5.05,0.8,5.32,93,185,7.98,High,Yes,Moderate,1
TXN06406,U06406,29,Male,6.39,4.26,4.42,2.09,3.94,128,71,7.19,Low,Yes,Moderate,1
TXN06407,U06407,24,Female,8.13,4.01,5.0,1.99,3.21,240,110,9.21,Low,No,Severe,1
TXN06408,U06408,23,Female,8.64,3.54,2.12,1.11,4.65,256,145,11.6,High,No,Moderate,1
TXN06409,U06409,20,Female,5.9,5.67,6.33,2.59,5.13,235,105,7.52,Medium,No,Severe,1
TXN06410,U06410,20,Female,4.32,1.65,3.72,2.73,7.39,198,96,5.48,Medium,No,Mild,0
TXN06411,U06411,21,Female,9.17,5.1,3.98,5.1,3.01,305,195,10.25,Medium,No,Moderate,1
TXN06412,U06412,19,Other,6.91,5.61,5.48,5.46,3.22,304,220,8.71,Low,Yes,Moderate,1
TXN06413,U06413,28,Female,8.61,3.25,5.46,5.38,6.21,149,110,10.44,High,No,Moderate,1
TXN06414,U06414,28,Other,4.05,2.85,2.79,4.33,8.92,118,103,4.78,High,Yes,,0
TXN06415,U06415,22,Male,11.39,1.44,4.06,3.88,3.0,320,176,13.17,Low,No,Severe,1
TXN06416,U06416,28,Other,4.35,0.68,3.65,3.51,5.14,101,52,5.8,High,No,,0
TXN06417,U06417,24,Other,10.22,3.26,1.96,3.27,5.5,314,74,12.25,High,No,Moderate,1
TXN06418,U06418,34,Female,10.2,3.77,2.72,3.07,3.0,321,217,12.92,Medium,Yes,Severe,1
TXN06419,U06419,29,Female,9.33,4.55,6.34,5.73,4.02,258,202,9.96,Low,Yes,Severe,1
TXN06420,U06420,20,Other,4.33,0.55,1.68,2.49,6.27,46,76,5.84,High,No,,0
TXN06421,U06421,28,Female,8.34,5.02,3.13,1.99,6.55,273,108,9.16,High,No,Moderate,1
TXN06422,U06422,26,Male,10.36,1.94,2.55,4.01,5.71,189,135,11.85,Medium,Yes,Severe,1
TXN06423,U06423,22,Female,5.93,4.92,2.83,1.81,3.0,306,157,8.05,Low,Yes,Severe,1
TXN06424,U06424,25,Female,3.8,4.75,2.28,3.85,4.23,185,140,6.05,Medium,No,Moderate,1
TXN06425,U06425,21,Male,11.58,2.4,3.69,4.03,4.38,196,195,14.14,High,Yes,Severe,1
TXN06426,U06426,34,Other,5.71,5.03,2.98,1.11,6.41,163,215,6.64,Medium,Yes,Severe,1
TXN06427,U06427,24,Female,10.31,1.79,2.62,2.5,6.44,283,205,12.74,Low,Yes,Severe,1
TXN06428,U06428,22,Other,9.36,0.53,6.03,5.51,6.24,238,248,10.95,High,No,Severe,1
TXN06429,U06429,18,Other,3.31,4.97,4.54,3.53,5.61,335,177,5.54,Medium,Yes,Severe,1
TXN06430,U06430,35,Male,9.4,3.53,3.29,4.33,3.0,255,236,10.98,Low,No,Severe,1
TXN06431,U06431,29,Male,4.24,2.28,1.59,1.9,7.84,118,21,6.32,Medium,No,,0
TXN06432,U06432,18,Female,3.44,3.52,1.35,0.56,7.09,105,142,5.65,Medium,No,,0
TXN06433,U06433,25,Female,11.15,2.77,3.01,3.45,3.0,321,131,12.47,Medium,Yes,Severe,1
TXN06434,U06434,24,Female,3.84,1.58,3.04,3.35,4.89,70,186,5.0,High,No,Mild,0
TXN06435,U06435,31,Female,9.41,1.36,4.7,1.97,6.57,168,151,12.4,Medium,No,Moderate,1
TXN06436,U06436,24,Other,9.91,4.89,5.21,5.19,7.17,301,87,10.68,High,Yes,Moderate,1
TXN06437,U06437,25,Male,10.76,3.48,3.43,1.68,7.02,286,230,12.41,Low,Yes,Moderate,1
TXN06438,U06438,20,Female,8.93,2.34,5.49,5.71,4.33,183,174,11.03,Medium,Yes,Moderate,1
TXN06439,U06439,30,Male,3.66,3.0,1.35,2.92,6.67,197,164,5.98,High,No,Mild,0
TXN06440,U06440,22,Other,5.62,0.65,2.65,4.63,7.91,109,19,8.34,High,Yes,,0
TXN06441,U06441,22,Male,5.98,4.46,3.88,5.05,5.08,321,145,7.47,High,Yes,Severe,1
TXN06442,U06442,32,Female,9.93,4.01,3.52,4.08,5.79,215,184,12.05,Low,No,Severe,1
TXN06443,U06443,31,Male,8.11,5.52,3.35,2.07,3.47,170,123,11.09,High,Yes,Severe,1
TXN06444,U06444,20,Male,11.36,0.54,4.29,1.66,3.46,97,142,12.62,Medium,Yes,Moderate,1
TXN06445,U06445,26,Female,6.2,2.15,1.9,4.97,4.53,98,167,9.11,High,Yes,Mild,0
TXN06446,U06446,22,Male,7.36,2.02,2.57,1.94,4.92,264,70,8.52,High,No,Moderate,1
TXN06447,U06447,33,Other,11.95,5.5,2.18,3.54,3.58,263,159,13.88,Medium,No,Moderate,1
TXN06448,U06448,33,Male,6.14,2.63,2.27,3.53,5.65,280,201,8.51,High,No,Mild,0
TXN06449,U06449,18,Other,3.03,4.9,5.12,4.99,3.0,233,127,4.08,High,Yes,Severe,1
TXN06450,U06450,24,Other,9.88,3.28,5.09,1.95,5.94,195,188,12.06,High,No,Severe,1
TXN06451,U06451,30,Male,9.04,5.81,4.01,2.78,3.0,132,216,10.61,Low,No,Severe,1
TXN06452,U06452,25,Other,9.57,3.7,2.85,4.64,4.17,182,164,11.84,Medium,No,Severe,1
TXN06453,U06453,27,Female,3.67,3.56,2.75,1.41,5.94,90,163,5.76,Low,No,,0
TXN06454,U06454,33,Male,10.9,2.43,4.07,0.95,5.21,168,134,12.89,Medium,Yes,Moderate,1
TXN06455,U06455,23,Female,9.58,2.31,4.56,4.56,5.88,233,217,11.18,Medium,Yes,Moderate,1
TXN06456,U06456,28,Female,6.16,5.06,5.19,3.84,3.5,140,224,7.76,High,Yes,Severe,1
TXN06457,U06457,26,Female,7.99,5.68,1.84,4.52,5.92,199,212,8.6,High,Yes,Moderate,1
TXN06458,U06458,33,Other,9.56,1.29,3.42,0.59,5.68,324,150,10.84,Medium,No,Severe,1
TXN06459,U06459,27,Other,7.12,1.44,2.82,0.85,5.22,135,143,8.08,High,No,Mild,0
TXN06460,U06460,33,Female,4.26,3.81,3.21,4.5,8.7,235,49,4.85,Low,Yes,,0
TXN06461,U06461,19,Other,5.6,5.08,5.03,4.62,5.12,249,218,7.7,High,No,Moderate,1
TXN06462,U06462,34,Female,5.75,3.95,4.43,3.3,7.96,172,145,8.66,Medium,Yes,Mild,0
TXN06463,U06463,29,Male,8.36,5.45,4.29,4.41,5.41,166,235,10.55,Low,Yes,Severe,1
TXN06464,U06464,29,Other,5.52,5.94,3.41,4.49,6.24,273,110,7.78,High,Yes,Severe,1
TXN06465,U06465,19,Male,6.29,5.44,2.6,2.62,4.55,298,90,9.05,Medium,Yes,Severe,1
TXN06466,U06466,22,Female,9.76,2.02,5.22,1.01,5.33,317,218,10.96,Medium,Yes,Severe,1
TXN06467,U06467,25,Male,9.42,4.3,4.64,5.05,3.49,218,98,11.03,Low,Yes,Severe,1
TXN06468,U06468,23,Other,5.05,4.49,4.58,2.02,7.36,279,71,6.48,High,Yes,Moderate,1
TXN06469,U06469,31,Other,4.16,3.3,3.38,1.34,4.21,81,53,5.3,Low,No,Mild,0
TXN06470,U06470,19,Other,5.63,4.1,1.6,4.03,4.31,249,107,8.51,Low,Yes,Moderate,1
TXN06471,U06471,35,Male,7.52,2.35,2.38,3.19,6.02,232,74,9.24,Low,No,Mild,0
TXN06472,U06472,29,Male,8.08,4.72,3.92,5.39,7.08,154,76,9.04,Low,Yes,Moderate,1
TXN06473,U06473,18,Other,3.45,4.18,3.49,3.71,3.67,212,156,4.05,Low,Yes,Severe,1
TXN06474,U06474,21,Other,9.94,4.52,4.44,4.79,4.87,195,170,11.67,Medium,No,Severe,1
TXN06475,U06475,32,Other,8.59,2.63,5.41,4.51,4.95,146,193,10.72,High,Yes,Severe,1
TXN06476,U06476,26,Female,6.5,2.66,4.11,1.51,4.84,260,85,8.28,Low,No,Moderate,1
TXN06477,U06477,35,Female,9.28,1.32,3.08,4.01,5.18,171,87,10.76,Low,No,Moderate,1
TXN06478,U06478,32,Male,10.05,2.13,3.64,2.11,3.68,97,153,13.02,Low,No,Moderate,1
TXN06479,U06479,21,Female,10.89,1.48,4.28,4.73,5.0,257,125,13.39,Low,Yes,Moderate,1
TXN06480,U06480,19,Other,11.34,2.33,3.51,1.43,6.35,148,134,12.47,Low,Yes,Severe,1
TXN06481,U06481,23,Other,3.26,4.61,4.04,0.58,4.07,128,163,6.09,High,No,Moderate,1
TXN06482,U06482,25,Other,6.41,3.07,5.58,2.19,6.92,182,98,9.12,Medium,Yes,Moderate,1
TXN06483,U06483,18,Other,4.87,4.27,6.12,0.64,3.12,168,213,7.21,Medium,No,Severe,1
TXN06484,U06484,30,Male,5.9,1.36,2.96,3.12,6.71,204,156,8.5,Low,Yes,,0
TXN06485,U06485,28,Other,11.76,5.8,3.25,0.62,3.21,221,169,14.26,Low,No,Severe,1
TXN06486,U06486,18,Male,4.49,0.95,3.06,4.92,6.52,213,54,6.98,High,Yes,Mild,0
TXN06487,U06487,21,Other,3.18,3.03,0.53,4.22,5.09,227,26,5.14,Medium,Yes,,0
TXN06488,U06488,31,Other,9.19,5.25,2.69,3.29,3.56,248,88,10.3,Low,No,Moderate,1
TXN06489,U06489,21,Female,7.62,5.67,4.33,3.07,3.0,280,139,8.7,Low,No,Severe,1
TXN06490,U06490,20,Other,4.71,5.91,5.82,1.13,4.76,222,255,6.73,Medium,No,Severe,1
TXN06491,U06491,20,Male,9.61,3.02,2.64,3.51,3.64,212,216,11.09,Medium,Yes,Severe,1
TXN06492,U06492,29,Other,5.0,5.46,3.46,4.06,5.24,240,149,6.93,Low,No,Severe,1
TXN06493,U06493,32,Female,11.71,2.04,5.09,3.88,5.71,234,95,14.04,High,Yes,Severe,1
TXN06494,U06494,18,Male,10.7,1.92,3.68,1.7,3.0,287,96,13.58,Medium,No,Severe,1
TXN06495,U06495,21,Female,11.44,3.96,4.51,4.25,5.9,233,190,13.76,High,No,Moderate,1
TXN06496,U06496,28,Female,3.08,5.22,3.22,4.58,6.3,220,162,4.86,High,Yes,Severe,1
TXN06497,U06497,23,Male,5.87,3.9,1.96,3.52,5.45,57,70,7.84,Low,Yes,,0
TXN06498,U06498,28,Male,6.03,2.42,1.42,5.47,7.26,276,200,8.63,Low,No,Mild,0
TXN06499,U06499,29,Male,9.27,3.49,5.52,0.73,5.08,290,210,10.98,Low,Yes,Moderate,1
TXN06500,U06500,35,Male,8.21,3.57,3.62,0.55,5.23,233,150,8.83,Low,Yes,Moderate,1
TXN06501,U06501,25,Female,4.16,0.67,1.6,3.59,4.63,78,141,5.35,Medium,Yes,,0
TXN06502,U06502,18,Other,7.05,4.85,3.61,5.59,5.62,267,138,9.64,Medium,No,Moderate,1
TXN06503,U06503,21,Female,3.43,1.69,3.11,1.83,6.32,267,203,5.8,High,Yes,Mild,0
TXN06504,U06504,30,Male,3.02,3.22,2.3,0.95,7.22,84,165,3.95,Medium,Yes,,0
TXN06505,U06505,33,Male,10.84,5.72,5.57,0.8,3.49,272,235,12.57,Low,No,Severe,1
TXN06506,U06506,21,Other,5.68,5.47,2.48,1.04,6.94,250,174,7.4,Medium,Yes,Moderate,1
TXN06507,U06507,20,Female,3.51,2.22,3.78,1.59,7.92,95,57,5.87,Medium,No,,0
TXN06508,U06508,29,Other,6.35,1.96,1.98,4.0,3.71,292,144,7.31,High,Yes,Moderate,1
TXN06509,U06509,28,Other,10.71,2.69,3.63,2.12,4.72,257,201,12.06,High,No,Moderate,1
TXN06510,U06510,35,Female,11.44,1.83,1.66,5.81,3.44,135,185,14.27,Low,No,Moderate,1
TXN06511,U06511,22,Male,11.22,5.18,1.86,2.26,6.7,204,95,12.77,High,Yes,Moderate,1
TXN06512,U06512,21,Female,11.05,1.11,2.72,5.59,7.3,143,73,11.78,Medium,No,Moderate,1
TXN06513,U06513,29,Other,7.03,0.7,2.01,1.85,5.86,95,102,9.45,High,No,Moderate,1
TXN06514,U06514,21,Male,9.04,1.2,4.67,2.01,4.16,126,201,10.1,Medium,Yes,Moderate,1
TXN06515,U06515,28,Female,5.39,0.71,2.83,5.49,4.27,208,159,7.4,Medium,No,Mild,0
TXN06516,U06516,22,Female,6.7,4.47,5.25,5.84,3.01,216,196,9.26,Low,Yes,Severe,1
TXN06517,U06517,20,Other,11.05,4.5,2.84,4.4,4.56,201,97,13.42,Medium,No,Moderate,1
TXN06518,U06518,20,Female,6.64,4.2,6.13,2.81,3.09,345,161,8.58,Medium,Yes,Severe,1
TXN06519,U06519,30,Female,5.27,2.98,2.86,3.27,4.75,236,165,7.91,High,Yes,,0
TXN06520,U06520,28,Female,7.25,1.96,3.32,4.89,4.94,228,91,9.96,High,No,Mild,0
TXN06521,U06521,24,Female,9.82,1.56,4.07,4.24,4.29,196,219,10.58,High,No,Severe,1
TXN06522,U06522,25,Female,3.93,5.24,2.18,4.55,3.71,128,154,5.84,Medium,No,Moderate,1
TXN06523,U06523,33,Other,5.86,1.55,1.22,4.89,5.02,233,60,8.79,Medium,No,Mild,0
TXN06524,U06524,28,Other,9.64,0.63,6.25,5.6,3.59,311,184,10.83,Low,No,Severe,1
TXN06525,U06525,31,Male,4.08,1.94,1.41,5.65,4.74,90,180,5.0,High,No,Mild,0
TXN06526,U06526,22,Other,5.24,2.29,1.72,2.03,4.51,85,97,7.99,Low,No,Mild,0
TXN06527,U06527,33,Female,4.97,2.3,4.48,3.99,8.14,68,196,6.91,High,Yes,Mild,0
TXN06528,U06528,29,Other,7.92,3.91,4.65,1.85,4.87,93,171,8.53,Low,No,Mild,0
TXN06529,U06529,27,Male,6.29,2.92,3.97,4.35,5.1,178,137,8.84,High,No,Moderate,1
TXN06530,U06530,29,Male,5.25,5.61,3.94,5.58,4.04,128,203,7.79,High,Yes,Severe,1
TXN06531,U06531,32,Female,5.55,4.36,3.13,5.12,6.76,235,176,6.68,Medium,Yes,Moderate,1
TXN06532,U06532,33,Male,10.92,2.09,4.05,2.59,4.67,161,173,12.12,High,No,Moderate,1
TXN06533,U06533,32,Male,11.33,5.3,2.72,2.75,3.17,310,157,13.53,Low,No,Moderate,1
TXN06534,U06534,27,Other,7.37,1.58,4.32,2.32,3.72,123,46,10.26,High,Yes,Mild,0
TXN06535,U06535,32,Other,9.65,5.38,3.19,3.59,4.33,220,220,10.42,High,Yes,Moderate,1
TXN06536,U06536,20,Male,10.64,1.96,1.71,3.74,4.31,293,201,11.4,Medium,Yes,Moderate,1
TXN06537,U06537,32,Female,3.02,5.92,4.05,3.35,4.34,307,125,3.98,Medium,Yes,Moderate,1
TXN06538,U06538,20,Female,10.18,3.72,3.0,3.28,5.77,311,216,11.53,Low,No,Severe,1
TXN06539,U06539,35,Male,10.34,2.41,5.04,2.73,3.22,277,217,13.14,High,No,Severe,1
TXN06540,U06540,28,Other,5.74,1.05,1.84,4.7,7.22,245,45,7.28,Medium,No,,0
TXN06541,U06541,30,Female,4.96,5.64,2.84,3.72,5.84,170,222,7.83,Low,No,Moderate,1
TXN06542,U06542,29,Other,10.07,4.04,4.29,4.06,5.43,104,135,12.08,Medium,Yes,Moderate,1
TXN06543,U06543,26,Other,4.01,0.56,0.83,3.89,6.1,173,204,4.93,High,Yes,Mild,0
TXN06544,U06544,27,Other,7.05,1.6,1.57,1.2,5.39,232,137,8.61,High,No,Mild,0
TXN06545,U06545,34,Other,4.8,3.1,0.82,3.69,5.93,111,67,7.24,Low,No,Mild,0
TXN06546,U06546,33,Female,3.41,2.43,1.98,3.95,5.92,181,119,4.06,Low,No,Mild,0
TXN06547,U06547,21,Female,6.74,0.66,2.61,4.69,6.33,277,173,8.14,Medium,No,Mild,0
TXN06548,U06548,29,Other,6.47,2.81,2.34,3.47,7.11,284,141,7.09,High,Yes,Moderate,1
TXN06549,U06549,22,Female,6.98,4.69,5.93,0.71,3.5,332,101,8.81,Medium,Yes,Severe,1
TXN06550,U06550,20,Male,8.81,4.16,4.33,1.55,3.0,163,212,11.05,Medium,No,Severe,1
TXN06551,U06551,22,Other,9.68,2.47,2.52,0.71,5.56,327,158,11.86,Medium,No,Severe,1
TXN06552,U06552,18,Female,10.33,3.19,2.72,5.01,4.45,272,112,11.26,Low,No,Moderate,1
TXN06553,U06553,26,Other,4.73,2.14,0.54,4.22,7.11,189,71,5.62,Low,No,,0
TXN06554,U06554,29,Female,8.16,2.68,4.58,2.98,3.06,220,199,9.56,Medium,Yes,Moderate,1
TXN06555,U06555,26,Male,8.43,4.14,4.92,0.58,5.15,189,111,10.69,Medium,No,Severe,1
TXN06556,U06556,27,Male,6.83,1.68,3.84,2.16,6.12,241,113,9.41,High,No,Mild,0
TXN06557,U06557,34,Female,8.13,2.13,4.96,2.9,3.95,306,165,9.86,High,Yes,Severe,1
TXN06558,U06558,33,Female,3.88,5.74,3.88,1.15,6.28,313,76,5.47,Medium,No,Moderate,1
TXN06559,U06559,21,Female,5.01,4.6,2.52,1.35,5.04,247,225,6.31,Medium,Yes,Severe,1
TXN06560,U06560,18,Male,10.56,3.6,2.37,2.54,6.1,217,85,12.22,Low,Yes,Moderate,1
TXN06561,U06561,25,Male,11.68,1.16,2.18,2.56,3.22,122,230,14.11,High,Yes,Moderate,1
TXN06562,U06562,21,Male,8.4,3.84,5.44,5.59,5.25,266,186,9.53,Medium,Yes,Moderate,1
TXN06563,U06563,26,Female,6.71,0.66,2.63,2.97,5.47,123,68,9.62,Low,Yes,Mild,0
TXN06564,U06564,29,Male,6.82,5.73,4.58,3.94,7.4,304,137,9.08,Medium,Yes,Moderate,1
TXN06565,U06565,34,Other,7.59,4.9,3.85,3.47,4.21,211,185,10.23,Low,Yes,Moderate,1
TXN06566,U06566,20,Other,7.99,4.31,5.16,4.37,4.31,151,73,10.92,High,No,Moderate,1
TXN06567,U06567,18,Other,5.33,4.39,3.22,5.11,5.32,230,103,5.96,Medium,Yes,Moderate,1
TXN06568,U06568,22,Other,5.97,5.81,5.8,3.73,5.0,185,135,6.63,Medium,No,Severe,1
TXN06569,U06569,31,Female,10.68,5.8,3.83,4.71,6.88,111,144,12.2,High,No,Moderate,1
TXN06570,U06570,20,Other,10.27,2.5,3.28,2.8,4.42,140,221,11.11,Low,Yes,Moderate,1
TXN06571,U06571,22,Male,11.69,5.07,3.4,3.38,5.07,137,205,14.68,High,Yes,Severe,1
TXN06572,U06572,32,Male,7.43,0.62,3.05,1.81,4.45,100,86,9.25,Low,Yes,Mild,0
TXN06573,U06573,29,Female,11.37,1.58,5.14,3.39,6.04,242,117,13.29,Low,Yes,Severe,1
TXN06574,U06574,20,Male,6.95,3.8,2.86,0.73,5.08,207,156,9.19,Low,Yes,Mild,0
